Mood,track_acousticness,track_danceability,track_energy,track_instrumentalness,track_liveness,track_speechiness,track_tempo,track_valence
Angry,0.024683234,0.181528532,0.585088231,0.571416899,0.373215226,0.046536634,0.345950297,0.190933884
Angry,0.097376394,0.292365799,0.601843926,0.595230361,0.084606199,0.071327018,0.413429472,0.073178568
Angry,0.008989665,0.141586599,0.635092051,0.669278925,0.166427241,0.05350132,0.295530781,0.103428079
Cheerful Instrumental,0.504812895,0.157663602,0.556863687,0.555072117,0.070615905,0.105432479,0.292191487,0.025008597
Happy,0.120450599,0.334772255,0.695911354,9.75E-09,0.055029721,0.465361829,0.297780639,0.284364849
Happy,0.226212211,0.211944242,0.589179028,0.319787186,0.263139548,0.077034377,0.469842691,0.39822485
Angry,0.321691743,0.26401724,0.594904855,0.575145721,0.073309441,0.042611524,0.326681204,0.167911608
Angry,0.182753394,0.260769814,0.659651278,0.62311583,0.03578075,0.037925009,0.266519252,0.037895577
Angry,0.197501103,0.175260351,0.663262448,0.621546005,0.061163703,0.064261456,0.306999427,0.043834133
Sober,0.363592602,0.260419259,0.072026469,0.869625575,0.130722603,0.037616897,0.137407733,0.034080212
Sober,0.662129659,0.106158441,0.145086096,0.646117045,0.235861535,0.025928552,0.232600968,0.037300474
Sober,0.65642591,0.083085592,0.017554027,0.645216931,0.069263475,0.029602022,0.373376722,0.022469787
Sober,0.622803401,0.121146346,0.091138218,0.67800759,0.108326001,0.037033419,0.340184269,0.024651302
Cheerful Vocals,0.930245821,0.323714204,0.100569563,0.001657809,0.128074099,0.032956331,0.028185245,0.03809645
Angry,0.145341003,0.142068925,0.595093132,0.682995131,0.080395219,0.049866659,0.351248201,0.075821206
Angry,0.303520025,0.289463329,0.466947083,0.619765761,0.065624679,0.046157095,0.43978249,0.148632715
Cheerful Instrumental,0.300351117,0.170580449,0.634504733,0.55128393,0.121640486,0.031107313,0.215742646,0.334473207
Happy,0.374145685,0.352574245,0.604006394,0.012039982,0.078186164,0.02547701,0.380346545,0.46830767
Angry,0.310475097,0.238287726,0.394181229,0.694637334,0.082927399,0.036255859,0.415898645,0.166616877
Happy,0.12885127,0.645519305,0.446903136,0.267055694,0.175234706,0.203882616,0.410976606,0.233417921
Cheerful Instrumental,0.465752196,0.38098725,0.358022746,0.491948115,0.063183778,0.415599821,0.218296912,0.208234075
Cheerful Instrumental,0.605203124,0.269719901,0.197555758,0.545752374,0.088997924,0.028969206,0.241674384,0.396156622
Cheerful Vocals,0.305190921,0.464781916,0.242841279,7.16E-05,0.266716815,0.663336637,0.345483132,0.036775434
Angry,0.055874241,0.339311275,0.184209932,0.856498457,0.095012357,0.026516927,0.306458636,0.102837883
Angry,0.166983227,0.378128338,0.415027847,0.643345024,0.378720976,0.02219953,0.284576458,0.134493385
Sober,0.62347109,0.316682293,0.121523461,0.557294434,0.075443243,0.035986586,0.164165117,0.389505052
Cheerful Instrumental,0.440870457,0.304671475,0.35616412,0.439048462,0.05420417,0.070857655,0.336034406,0.521837216
Cheerful Instrumental,0.454075034,0.358729914,0.278053446,0.514060883,0.124887076,0.017814471,0.200717393,0.517063626
Angry,0.289145344,0.313743229,0.355178324,0.760103548,0.107478435,0.053572629,0.307378183,0.071750422
Exciting,0.21387784,0.353242192,0.521163649,0.538037119,0.064966819,0.259569706,0.209390209,0.391074613
Exciting,0.214937283,0.246108846,0.318160461,0.618227723,0.103581318,0.060297642,0.346718729,0.52461608
Cheerful Vocals,0.526834022,0.216304975,0.427468671,9.08E-05,0.078503478,0.044853778,0.380494656,0.583076117
Happy,0.19649907,0.322545417,0.415195992,0.15357759,0.082273679,0.040195022,0.485145631,0.646241364
Sober,0.639781952,0.264679413,0.287908982,0.592951679,0.073785658,0.020988208,0.163212656,0.231554286
Exciting,0.203805746,0.469565558,0.346245222,0.372894326,0.130362492,0.025579502,0.335671404,0.590517985
Exciting,0.158009582,0.402920808,0.451522242,0.561993139,0.041365393,0.019350963,0.243443678,0.48127829
Cheerful Instrumental,0.470936725,0.30271862,0.448788725,0.554908489,0.076714313,0.023712904,0.312012839,0.271009017
Sober,0.688824224,0.201829615,0.070158699,0.622251272,0.07740609,0.020551441,0.257977616,0.140358796
Sober,0.278742879,0.600304245,0.17502205,0.632609777,0.225496405,0.079077502,0.270657641,0.02742142
Sober,0.434944117,0.561419265,0.177444371,0.571478274,0.067321975,0.056783544,0.291479665,0.211757143
Exciting,0.153748266,0.598708466,0.256475538,0.640937908,0.066768242,0.055317171,0.350924897,0.103258263
Angry,0.304041424,0.072289405,0.568850892,0.571862023,0.116795308,0.042089475,0.45840244,0.16177169
Cheerful Instrumental,0.507602576,0.043431051,0.476188493,0.496188828,0.062833566,0.050027408,0.510556909,0.019374693
Cheerful Instrumental,0.531365968,0.0725073,0.535609802,0.550709918,0.068639815,0.046188732,0.339198535,0.018252551
Cheerful Instrumental,0.348039399,0.146069845,0.4925501,0.567159851,0.058244949,0.037061435,0.296448963,0.447893143
Cheerful Instrumental,0.507938992,0.084217014,0.556873443,0.597787619,0.115360251,0.034336438,0.190070236,0.129744875
Cheerful Instrumental,0.540776413,0.073358939,0.455676802,0.58483763,0.051375923,0.060087097,0.381628006,0.024759995
Angry,0.24873704,0.259361038,0.663252905,0.50069031,0.106355896,0.081024361,0.212757548,0.342234184
Angry,0.055180786,0.239499158,0.788311138,0.377768659,0.157483883,0.043724748,0.281134721,0.264011108
Angry,0.29748942,0.179425644,0.613981258,0.53226193,0.069771244,0.036531714,0.402290948,0.225809958
Cheerful Instrumental,0.424473295,0.062502728,0.49371411,0.534077288,0.061154984,0.024641852,0.420377149,0.325360658
Angry,0.137783849,0.147442388,0.598113211,0.636866781,0.108340831,0.047246954,0.403413823,0.138653961
Angry,8.06E-05,0.278976666,0.664305252,0.459870473,0.063621853,0.026021099,0.342244783,0.384100722
Happy,0.303559417,0.33965263,0.562342317,0.049814209,0.292944366,0.094023167,0.462587261,0.406366464
Cheerful Instrumental,0.335208817,0.37122113,0.363094606,0.591981382,0.082244285,0.028145626,0.312085802,0.403232472
Angry,0.367762139,0.24476886,0.577461491,0.540230638,0.098585502,0.027673057,0.408112094,0.049879029
Angry,0.025550112,0.179870031,0.640190707,0.594631294,0.08564062,0.044973984,0.411431353,0.157894629
Happy,0.268536649,0.384371315,0.625201692,0.141924729,0.126233136,0.039005166,0.561992207,0.18930274
Angry,0.378220697,0.201066367,0.561991094,0.564043809,0.072889667,0.033241754,0.415121278,0.061631317
Cheerful Vocals,0.554847227,0.268173031,0.221609195,0.041433779,0.215668859,0.099041811,0.713192978,0.066586983
Angry,0.008964522,0.355960399,0.434675533,0.709237362,0.084032004,0.020979764,0.384795593,0.160256675
Exciting,0.042545477,0.524023303,0.3422757,0.501729049,0.044615436,0.03728205,0.398290342,0.438963645
Sober,0.643414675,0.137599925,0.225844529,0.627416523,0.179913304,0.02364773,0.211549924,0.211530588
Sober,0.498592338,0.258834618,0.15100661,0.465829452,0.155765236,0.463859379,0.348677228,0.289147203
Angry,0.075933067,0.230049359,0.033625113,0.713447516,0.251097504,0.028301539,0.599441598,0.089399623
Exciting,9.36E-06,0.423082009,0.545994356,0.327678775,0.19031648,0.025852356,0.317693899,0.526972747
Angry,0.052889857,0.282849814,0.249148014,0.757007507,0.169864837,0.447693397,0.226425411,0.038879797
Sober,0.545988599,0.132727827,0.171597577,0.743042161,0.085893706,0.037099411,0.302222948,0.051279504
Angry,0.19340401,0.33358555,0.470677222,0.584753646,0.05098818,0.066193761,0.468618361,0.247501754
Angry,0.000127879,0.365832172,0.053355907,0.772659889,0.081990961,0.048604992,0.506935016,0.015766267
Sober,0.693320279,0.217473024,0.034994942,0.60371831,0.074907438,0.029359033,0.31482595,0.026899339
Sober,0.405019049,0.074484571,0.148413128,0.659208653,0.074584391,0.033770247,0.602753867,0.061754594
Angry,0.048219748,0.111008653,0.000402901,0.8290004,0.093420333,0.034438948,0.535775997,0.033775595
Angry,0.052017312,0.287060327,0.526704982,0.697945056,0.15119382,0.07818487,0.34714509,0.029376345
Sober,0.604704517,0.073280762,0.434264832,0.574183917,0.264136412,0.030008996,0.199833662,0.009337356
Cheerful Instrumental,0.574783192,0.142704529,0.472099085,0.56789029,0.07940853,0.060241789,0.305694655,0.022332998
Sober,0.438384646,0.112821824,0.242551402,0.782074154,0.169163474,0.062599954,0.301859784,0.031058151
Angry,0.001255514,0.175460216,0.009797325,0.860010742,0.109501618,0.051948371,0.462400378,0.031532913
Cheerful Instrumental,0.501677973,0.131908755,0.64281367,0.328809785,0.091268634,0.028412815,0.436624152,0.099076238
Cheerful Instrumental,0.465300767,0.255380634,0.569273949,0.558882208,0.081846872,0.028202118,0.262731228,0.073019231
Angry,0.184758065,0.209094886,0.566152452,0.636017396,0.087060147,0.033301768,0.306288401,0.307564622
Angry,0.045410952,0.133563754,0.615950953,0.672086685,0.065580836,0.031585534,0.378303172,0.024304286
Angry,0.000783872,0.081246945,0.487334761,0.67872793,0.069711545,0.028768648,0.482418663,0.238362004
Angry,0.08136107,0.213954592,0.63740539,0.634967959,0.086726577,0.034693611,0.342547163,0.109864299
Angry,0.054481881,0.050504008,0.576757214,0.660655054,0.065462826,0.040009831,0.46266937,0.073606868
Angry,0.083924061,0.094253009,0.594116341,0.747403373,0.077961391,0.051018431,0.227426808,0.109923978
Angry,0.0006873,0.194849814,0.447763838,0.706607909,0.06466966,0.035635593,0.503960891,0.053077743
Sober,0.782312345,0.179800783,0.100155852,0.560906202,0.063051245,0.035343892,0.158000196,0.028694909
Angry,0.310608652,0.09841989,0.558245901,0.44269027,0.348161211,0.253605692,0.447625297,0.017948457
Cheerful Instrumental,0.539595789,0.275613508,0.195411597,0.576553922,0.074202738,0.103128306,0.189361417,0.458556672
Sober,0.653245041,0.10988611,0.078881718,0.638781759,0.063150087,0.025523088,0.376019987,0.030018432
Cheerful Instrumental,0.625409299,0.330905234,0.473641648,0.266778902,0.082856551,0.038475358,0.333346499,0.29050317
Exciting,0.271800325,0.531107459,0.392696511,0.340287187,0.101398222,0.091493644,0.270561513,0.531213057
Angry,0.154205836,0.209405614,0.375570619,0.716536698,0.058922893,0.023800575,0.486675642,0.192354269
Cheerful Instrumental,0.307273444,0.332541917,0.453453782,0.610093402,0.056055275,0.058560125,0.338653201,0.309688777
Cheerful Vocals,0.578271356,0.325784968,0.480302491,0.236523467,0.048865784,0.154016659,0.236576975,0.436754964
Exciting,0.177238594,0.31614095,0.43097341,0.595757019,0.047467539,0.202532142,0.315291366,0.430459979
Sober,0.549700021,0.396908306,0.226205246,0.585139661,0.066954485,0.079731549,0.249278302,0.271581943
Cheerful Instrumental,0.542863938,0.347622885,0.252723996,0.590569013,0.071601315,0.221476788,0.179183726,0.292455765
Cheerful Instrumental,0.580339711,0.275431619,0.448354055,0.569282013,0.058299455,0.109457104,0.208676371,0.057570496
Sober,0.619473669,0.390634801,0.185527702,0.605135918,0.067539066,0.038599184,0.20426913,0.123569893
Cheerful Instrumental,0.495228941,0.338378572,0.343521635,0.499074662,0.046555235,0.015497527,0.192539025,0.483411591
Sober,0.58250925,0.374691323,0.232470346,0.602394646,0.069407397,0.031792575,0.19666678,0.242614175
Sober,0.670416114,0.202236573,0.207039957,0.610741091,0.218178637,0.028440014,0.194543291,0.086686411
Angry,0.121844987,0.228156948,0.426978315,0.675792713,0.088013868,0.048167148,0.504873139,0.170670829
Cheerful Instrumental,0.424123421,0.248891963,0.453087313,0.544443948,0.075718885,0.022285575,0.196720306,0.459930336
Cheerful Instrumental,0.403799845,0.234588396,0.35619956,0.496017554,0.068231863,0.031114964,0.396175538,0.496410761
Cheerful Instrumental,0.423352678,0.189434941,0.551421929,0.570468506,0.076116671,0.056780216,0.363662221,0.118821302
Exciting,0.146077582,0.463591604,0.464176919,0.502956846,0.066335047,0.041671969,0.257110746,0.472308729
Cheerful Instrumental,0.484385,0.371364113,0.398932493,0.577622103,0.066399275,0.015577442,0.226048812,0.280919656
Happy,0.220580264,0.430714426,0.686743629,0.141217623,0.108326544,0.080306356,0.282723417,0.419706945
Angry,0.313049176,0.382611204,0.343867724,0.693622368,0.11719535,0.032126229,0.374306436,0.037144667
Cheerful Instrumental,0.462912713,0.31960776,0.340678864,0.578927966,0.085148855,0.016488541,0.220437291,0.419795453
Sober,0.635832205,0.293253708,0.005211572,0.584750306,0.063597157,0.026066321,0.339864835,0.218007871
Exciting,0.253314308,0.482318359,0.344809413,0.426826041,0.031680589,0.210055459,0.263378477,0.536313046
Exciting,0.08620752,0.403942979,0.374890322,0.469039199,0.413114019,0.055999634,0.219831041,0.496722228
Exciting,0.040459754,0.33339985,0.464668706,0.526753131,0.064147245,0.022736103,0.28883928,0.552957279
Angry,2.19E-05,0.288451986,0.552003814,0.627455234,0.055548207,0.03768719,0.411305389,0.211445311
Cheerful Instrumental,0.563166232,0.18870279,0.307974114,0.605452119,0.206566238,0.023315679,0.185167794,0.329111509
Exciting,0.015081146,0.329443182,0.385111193,0.585726125,0.068199154,0.060344745,0.178744364,0.599676466
Cheerful Instrumental,0.3769404,0.222362425,0.207633844,0.575600123,0.067592443,0.02015367,0.353555285,0.551422999
Angry,0.148646457,0.320689732,0.534605775,0.667472576,0.048121014,0.152164722,0.210065501,0.272290475
Sober,0.695565752,0.115574323,0.033028336,0.622671832,0.079268334,0.032012133,0.325814679,0.023586623
Exciting,0.223231007,0.177340029,0.454783719,0.586572639,0.06742396,0.018514345,0.41789405,0.433933787
Cheerful Instrumental,0.456851734,0.094865114,0.46938029,0.574230515,0.097711838,0.03218224,0.348561743,0.316464806
Cheerful Instrumental,0.503559806,0.375565608,0.288254725,0.539307809,0.089030231,0.025870706,0.270866735,0.386613286
Happy,0.021140153,0.22513807,0.762937047,0.02531363,0.177548255,0.164201744,0.554147187,0.024238942
Angry,0.26602873,0.242500548,0.699972592,0.545491881,0.20962036,0.076195592,0.175890283,0.04706721
Cheerful Instrumental,0.444948749,0.171097129,0.418760404,0.521417676,0.43397669,0.186215785,0.319390585,0.022074477
Angry,0.000628818,0.126485561,0.50592607,0.615736656,0.074785321,0.023488208,0.408908075,0.418996225
Exciting,0.179303195,0.312616937,0.378429129,0.506952266,0.374249912,0.019708797,0.360589296,0.446582282
Cheerful Instrumental,0.576789658,0.268961794,0.239642062,0.484968169,0.139304519,0.169864699,0.380362877,0.33077956
Happy,0.005197699,0.273432783,0.650591645,0.346989752,0.225560588,0.026563861,0.414171769,0.398013379
Cheerful Vocals,0.761231395,0.395803603,0.167435044,2.68E-05,0.084710289,0.025906493,0.243894847,0.410487638
Angry,0.00579156,0.273406047,0.580907302,0.508835647,0.032169381,0.030740574,0.424818446,0.38261994
Happy,0.001862937,0.172342175,0.741416045,0.051829977,0.150914568,0.038422052,0.495051328,0.38546508
Cheerful Instrumental,0.4278706,0.461051855,0.218033778,0.581688498,0.090919316,0.034863535,0.336206179,0.309743954
Sober,0.60002069,0.300820849,0.22022336,0.576134635,0.115784198,0.018093924,0.237468004,0.314528409
Cheerful Instrumental,0.581349809,0.210925556,0.343085276,0.582189974,0.170512502,0.018988165,0.176402008,0.316760802
Sober,0.645538106,0.232843455,0.213044944,0.645280076,0.066558946,0.018457711,0.240195354,0.069464861
Sober,0.650595605,0.27215406,0.157991704,0.625231925,0.07201513,0.019760015,0.22590813,0.173695328
Cheerful Instrumental,0.437638089,0.386934919,0.49735708,0.567317745,0.069266361,0.023483337,0.252270666,0.143356195
Sober,0.59550531,0.106303503,0.33574879,0.583148088,0.06936902,0.023885026,0.408559454,0.094766375
Cheerful Instrumental,0.534104609,0.031798588,0.485854431,0.522928816,0.109571899,0.076347241,0.431227355,0.020496517
Sober,0.624779527,0.125397897,0.306812389,0.628027471,0.11643802,0.022169481,0.26785173,0.139927537
Sober,0.651575881,0.258098921,0.117140702,0.640938643,0.032592892,0.027329181,0.28266798,0.050981987
Cheerful Instrumental,0.297760561,0.283908931,0.554270399,0.528674626,0.032314084,0.024321751,0.302132258,0.388718643
Cheerful Instrumental,0.441752789,0.135088008,0.416269652,0.684868842,0.060509168,0.033176597,0.365549701,0.076754932
Sober,0.637272498,0.083892934,0.11602543,0.677841134,0.207882286,0.076643748,0.253726349,0.02118646
Sober,0.566508869,0.144120074,0.323421589,0.647658601,0.063286195,0.035313844,0.305230537,0.189251227
Cheerful Instrumental,0.488147277,0.083336797,0.537381254,0.525849041,0.243393285,0.039240759,0.358417446,0.015106133
Cheerful Instrumental,0.328480569,0.23606238,0.491301232,0.497659894,0.056558979,0.017406456,0.31685701,0.493388823
Angry,0.32671289,0.293703585,0.575140435,0.596598759,0.057865405,0.038123957,0.257665119,0.221556171
Exciting,0.038199129,0.317876846,0.54633777,0.531139775,0.044363024,0.017980066,0.310134878,0.467360369
Angry,0.223653088,0.259657182,0.635144294,0.597166879,0.052530522,0.075183973,0.306422845,0.14224571
Angry,0.184297537,0.337560943,0.453484041,0.641140407,0.113198714,0.024189046,0.376019956,0.283880547
Cheerful Instrumental,0.456793304,0.239223302,0.535793745,0.545079215,0.062519816,0.028816263,0.364298721,0.111683208
Cheerful Instrumental,0.378323634,0.237295808,0.540989766,0.50332108,0.076139264,0.033573562,0.301252775,0.396083684
Cheerful Instrumental,0.344911888,0.284265531,0.39753106,0.535780821,0.148888052,0.042516633,0.533307241,0.216205773
Angry,0.296361698,0.135699316,0.557315509,0.621514461,0.077368894,0.034713175,0.373425395,0.224136482
Exciting,0.143715033,0.415147417,0.297064333,0.744897247,0.069961778,0.03275306,0.194172031,0.34671212
Cheerful Instrumental,0.40756683,0.339420812,0.517640507,0.59599239,0.072720035,0.020710266,0.261080623,0.147118855
Exciting,0.236882866,0.238276356,0.534252443,0.564335974,0.072527147,0.024879366,0.338908152,0.403078424
Exciting,0.301098735,0.362469131,0.489225432,0.464511644,0.041343507,0.118043524,0.257689226,0.490709479
Cheerful Instrumental,0.414403789,0.312930629,0.545986379,0.549095536,0.062035148,0.039032915,0.305875237,0.178340403
